user_id,recomendations
1497,"[874972, 1029743, 1082185, 1127831, 951590]"
1498,"[874972, 1029743, 951590, 1082185, 1127831]"
1499,"[12810464, 985999, 908318, 14106445, 1029743]"
1500,"[874972, 1108131, 862349, 991874, 1054424]"
1501,"[874972, 862349, 1093113, 874149, 872137]"
1502,"[874972, 944836, 873887, 1042702, 1034956]"
1503,"[874972, 1029743, 1127831, 1082185, 951590]"
1504,"[874972, 1029743, 1082185, 1127831, 951590]"
1505,"[874972, 1029743, 1082185, 1127831, 951590]"
1506,"[1000753, 9420312, 995242, 959985, 1071939]"
1507,"[874972, 894439, 1101010, 879755, 819978]"
1508,"[874972, 940947, 1082185, 1058997, 909894]"
1509,"[12810391, 904973, 1051323, 926905, 1135552]"
1510,"[874972, 1085604, 1070820, 926905, 986912]"
1511,"[874972, 5569471, 862682, 824305, 952317]"
1512,"[874972, 1058997, 944139, 968146, 1082185]"
1513,"[874972, 1119051, 12326050, 995478, 1130029]"
1514,"[874972, 820321, 9836460, 1126899, 956672]"
1515,"[1034176, 861445, 864279, 986912, 15717057]"
1516,"[874972, 1029743, 1082185, 1127831, 951590]"
1517,"[874972, 960791, 5568729, 5569471, 862349]"
1518,"[874972, 962229, 981760, 5585510, 1029743]"
1519,"[874972, 1003188, 892048, 1070820, 936914]"
1520,"[874972, 1071939, 826249, 995242, 1029743]"
1521,"[874972, 825541, 9420312, 1053690, 999779]"
1522,"[874972, 1082185, 1106523, 1127831, 951590]"
1523,"[874972, 995242, 851287, 912451, 923746]"
1524,"[9521679, 1085604, 1062128, 1126899, 5569374]"
1525,"[904129, 6534074, 961269, 1102927, 1040346]"
1526,"[874972, 6704207, 8015407, 986912, 1077555]"
1527,"[1108094, 964521, 1096343, 1099164, 968936]"
1528,"[874972, 825176, 9677236, 1075368, 1053690]"
1529,"[849202, 6602729, 913210, 1126899, 898847]"
1530,"[874972, 943169, 1023720, 936830, 938300]"
1531,"[874972, 9420312, 12731436, 820321, 1000237]"
1532,"[874972, 995242, 1092937, 976214, 1056746]"
1533,"[874972, 919423, 883404, 1029743, 1082185]"
1534,"[874972, 1017982, 7166791, 1070820, 926905]"
1535,"[874972, 1135868, 13210025, 8203451, 1122358]"
1536,"[1069312, 914318, 1046689, 1108131, 1051323]"
1537,"[848029, 1038985, 829291, 1127470, 5592610]"
1538,"[874972, 1082185, 1106523, 1127831, 951590]"
1539,"[874972, 949294, 999965, 1029743, 1082185]"
1540,"[874972, 7024871, 9527350, 8090537, 9835619]"
1541,"[970866, 1094924, 849202, 849578, 931579]"
1542,"[938138, 1097001, 1035843, 821083, 896085]"
1543,"[9835223, 821083, 1109615, 1053690, 1129576]"
1544,"[874972, 1029743, 1082185, 1127831, 951590]"
1545,"[874972, 13382402, 1106523, 1029743, 1082185]"
1546,"[874972, 883940, 1003188, 893400, 1065593]"
1547,"[874972, 1053690, 12263788, 6534077, 995242]"
1548,"[1134483, 999625, 928049, 1053690, 965842]"
1549,"[874972, 1101567, 837865, 986912, 969866]"
1550,"[874972, 1082185, 9835619, 9707137, 1133018]"
1551,"[874972, 1029743, 1082185, 1127831, 951590]"
1552,"[874972, 1019028, 5568729, 1029743, 997309]"
1553,"[874972, 937791, 908531, 990469, 990797]"
1554,"[874972, 1029743, 1082185, 1127831, 951590]"
1555,"[874972, 888054, 1029743, 1082185, 1106523]"
1556,"[874972, 858373, 995242, 880150, 1014948]"
1557,"[874972, 1028816, 1007269, 12263788, 1110409]"
1558,"[874972, 9677202, 9420312, 1030093, 1048462]"
1559,"[874972, 880888, 1028816, 1053690, 887102]"
1560,"[9524291, 835530, 1098066, 1021519, 965766]"
1561,"[874972, 1029743, 1082185, 1127831, 951590]"
1562,"[874972, 1106523, 1127831, 1082185, 951590]"
1563,"[874972, 865026, 893501, 1126899, 8181477]"
1564,"[874972, 1004906, 1029743, 1082185, 1106523]"
1565,"[874972, 1029743, 1082185, 1127831, 951590]"
1566,"[849202, 1028816, 1102959, 12262992, 12384177]"
1567,"[848029, 862826, 862682, 1133018, 1082185]"
1568,"[938138, 898847, 1092937, 1121384, 878445]"
1569,"[874972, 995242, 1042616, 1029743, 1082185]"
1570,"[874972, 13842090, 1029743, 1082185, 1106523]"
1571,"[874972, 8090509, 981760, 1029743, 1082185]"
1572,"[12262830, 1134398, 1013389, 1005274, 12263788]"
1573,"[874972, 1029743, 1082185, 1127831, 951590]"
1574,"[874972, 1106523, 1127831, 1082185, 951590]"
1575,"[874972, 1045150, 1051516, 862349, 1028816]"
1576,"[874972, 956902, 1053690, 995242, 9487927]"
1577,"[874972, 1038462, 1006483, 1029743, 1082185]"
1578,"[874972, 1110042, 1060005, 1044078, 873203]"
1579,"[830740, 1009449, 1105917, 856252, 908531]"
1580,"[874972, 839262, 827656, 921836, 1106301]"
1581,"[874972, 8090536, 1003188, 1129610, 883068]"
1582,"[874972, 1029743, 1082185, 1127831, 951590]"
1583,"[874972, 1029743, 1082185, 1127831, 951590]"
1584,"[874972, 912004, 825882, 1028891, 917407]"
1585,"[874972, 918598, 5568249, 13842090, 9677236]"
1586,"[874972, 1029743, 1082185, 1127831, 951590]"
1587,"[874972, 1006878, 831509, 840361, 1051211]"
1588,"[874972, 1113274, 1014509, 908531, 901062]"
1589,"[874972, 1029743, 1127831, 1082185, 951590]"
1590,"[874972, 6534030, 1138443, 1070820, 1028891]"
1591,"[874972, 867469, 991874, 1093603, 896085]"
1592,"[874972, 902856, 899459, 1066893, 1048727]"
1593,"[874972, 1070820, 934948, 962229, 1115576]"
1594,"[863762, 906262, 5568197, 5590613, 986912]"
1595,"[874972, 893501, 997309, 1038985, 1110042]"
1596,"[1065538, 12171656, 1005274, 921406, 1121384]"
1597,"[874972, 1029743, 1082185, 1127831, 951590]"
1598,"[1000753, 863449, 847207, 832976, 969932]"
1599,"[982469, 879755, 1053690, 1116770, 999779]"
1600,"[1075007, 6463451, 1132911, 1108131, 960791]"
1601,"[874972, 1082185, 1106523, 1127831, 951590]"
1602,"[874972, 1134633, 1109374, 1006483, 1044259]"
1603,"[874972, 1029743, 1082185, 1127831, 951590]"
1604,"[874972, 834491, 944486, 832678, 856772]"
1605,"[874972, 1029743, 1082185, 1127831, 951590]"
1606,"[874972, 1029743, 1082185, 1127831, 951590]"
1607,"[874972, 893501, 8069350, 5569374, 1029743]"
1608,"[874972, 1058997, 961269, 1036501, 989275]"
1609,"[874972, 8019977, 977543, 6632283, 1055737]"
1610,"[874972, 1029743, 1082185, 1127831, 951590]"
1611,"[874972, 1114597, 1065593, 995242, 1003188]"
1612,"[874972, 9655528, 999104, 1126899, 1049906]"
1613,"[874972, 1106523, 1127831, 1082185, 951590]"
1614,"[874972, 1003188, 823862, 1082185, 1029743]"
1615,"[874972, 1082185, 1106523, 1127831, 951590]"
1616,"[874972, 1029743, 1127831, 1082185, 951590]"
1617,"[874972, 1029743, 1082185, 1127831, 951590]"
1618,"[874972, 1075214, 839485, 1028473, 862349]"
1619,"[874972, 880427, 981760, 1075368, 1018050]"
1620,"[874972, 824193, 1072523, 1110572, 1085604]"
1621,"[874972, 896974, 910673, 1101010, 1025581]"
1622,"[874972, 1125943, 10455984, 928123, 1037332]"
1623,"[874972, 890695, 1101173, 948832, 969866]"
1624,"[874972, 929433, 1086384, 993638, 1029743]"
1625,"[874972, 1029743, 1082185, 1127831, 951590]"
1626,"[874972, 1029743, 1082185, 1127831, 951590]"
1627,"[874972, 1046262, 918684, 880427, 1026118]"
1628,"[874972, 1058997, 1037894, 1074524, 1094619]"
1629,"[874972, 1082185, 1106523, 1127831, 951590]"
1630,"[1000753, 954495, 1045228, 8090653, 1098284]"
1631,"[874972, 8090546, 1004950, 967461, 920958]"
1632,"[874972, 1029743, 1082185, 1106523, 1127831]"
1633,"[874972, 1093603, 6979089, 1028891, 13008334]"
1634,"[825343, 862349, 13008334, 947798, 1018740]"
1635,"[874972, 1082185, 1106523, 1127831, 951590]"
1636,"[1029688, 1009187, 967461, 858302, 1046689]"
1637,"[874972, 934399, 8181555, 1039156, 981760]"
1638,"[874972, 862349, 901666, 1025641, 882247]"
1639,"[874972, 1029743, 1127831, 1082185, 951590]"
1640,"[874972, 1093603, 838563, 989069, 1061220]"
1641,"[874972, 1012284, 1126899, 1076875, 921836]"
1642,"[874972, 1104343, 1051516, 1133018, 824005]"
1643,"[874972, 1085604, 1076875, 988116, 1133018]"
1644,"[874972, 1029743, 1082185, 1106523, 1127831]"
1645,"[874972, 854754, 1137775, 1060872, 1131321]"
1646,"[874972, 1070820, 1029743, 1082185, 1106523]"
1647,"[874972, 1029743, 1082185, 1106523, 1127831]"
1648,"[874972, 1011876, 914754, 998444, 904422]"
1649,"[874972, 1013531, 1025641, 1094924, 951412]"
1650,"[874972, 1025611, 950550, 6034964, 13039088]"
1651,"[874972, 1029743, 1082185, 1106523, 1127831]"
1652,"[1034176, 1066893, 1029743, 1029743, 1082185]"
1653,"[1015785, 6979089, 969205, 1093603, 10344585]"
1654,"[874972, 887102, 1029743, 1082185, 1106523]"
1655,"[874972, 1082185, 1106523, 1127831, 951590]"
1656,"[874972, 1029743, 1082185, 1127831, 951590]"
1657,"[874972, 895930, 1018740, 1053690, 1106523]"
1658,"[833940, 902856, 1138443, 885290, 1039156]"
1659,"[874972, 918684, 901062, 1028816, 957063]"
1660,"[874972, 1043590, 826249, 1029743, 1082185]"
1661,"[874972, 1029743, 1127831, 1082185, 951590]"
1662,"[874972, 904422, 1126899, 990256, 1055425]"
1663,"[874972, 1006483, 5568758, 1004906, 1029743]"
1664,"[1000753, 901460, 5574409, 862349, 9835509]"
1665,"[874972, 907099, 995242, 837751, 957741]"
1666,"[874972, 962229, 1029743, 1082185, 1106523]"
1667,"[874972, 1029743, 1082185, 1127831, 951590]"
1668,"[874972, 1029743, 1082185, 1106523, 1127831]"
1669,"[874972, 1019247, 1119405, 1126899, 1013531]"
1670,"[874972, 1029743, 1082185, 1127831, 951590]"
1671,"[874972, 1029743, 1127831, 1082185, 951590]"
1672,"[874972, 1029743, 1082185, 1106523, 1127831]"
1673,"[1013928, 939546, 824005, 1036501, 834103]"
1674,"[874972, 1029743, 1082185, 1127831, 951590]"
1675,"[874972, 1029743, 1082185, 1127831, 951590]"
1676,"[874972, 1003616, 982755, 1026258, 1059347]"
1677,"[956599, 983584, 895295, 901460, 885290]"
1678,"[874972, 1029743, 981760, 1082185, 1127831]"
1679,"[874972, 1029743, 1082185, 1127831, 951590]"
1680,"[970747, 860703, 989069, 1126899, 978077]"
1681,"[874972, 1106523, 5569230, 1082185, 1127831]"
1682,"[874972, 1082185, 1106523, 1127831, 951590]"
1683,"[874972, 969866, 1088191, 5569471, 9926758]"
1684,"[874972, 1073150, 995242, 840361, 844179]"
1685,"[874972, 1092303, 1135834, 982360, 965530]"
1686,"[874972, 1038443, 1018740, 986912, 1017325]"
1687,"[874972, 971807, 866211, 872137, 1058404]"
1688,"[1029688, 1075368, 1029743, 1082185, 1106523]"
1689,"[874972, 1076056, 1029743, 1082185, 1106523]"
1690,"[874972, 928049, 1029743, 1082185, 1106523]"
1691,"[874972, 1029743, 1082185, 1127831, 951590]"
1692,"[874972, 1126899, 863802, 1085604, 1048507]"
1693,"[874972, 1070820, 1090884, 1083043, 880427]"
1694,"[874972, 1085604, 933067, 947798, 856252]"
1695,"[874972, 1029743, 1082185, 1106523, 1127831]"
1696,"[874972, 12524086, 822346, 888543, 1029743]"
1697,"[5995129, 1048483, 847982, 862010, 844179]"
1698,"[874972, 1053058, 1112766, 827683, 972312]"
1699,"[874972, 1101173, 910673, 986912, 993638]"
1700,"[874972, 1042942, 8019716, 908504, 828867]"
1701,"[874972, 1082185, 5569230, 995242, 1029743]"
1702,"[874972, 1029743, 1127831, 1082185, 951590]"
1703,"[874972, 1015296, 5570408, 1135868, 1057260]"
1704,"[874972, 914190, 1135476, 1029743, 1082185]"
1705,"[874972, 1108131, 947658, 1127758, 1029743]"
1706,"[874972, 1133018, 943233, 913210, 5590695]"
1707,"[874972, 1100972, 5580793, 13842214, 1085604]"
1708,"[874972, 1053690, 834826, 860975, 1046689]"
1709,"[874972, 1011300, 6513604, 862732, 1029743]"
1710,"[874972, 1006342, 952317, 1065061, 845975]"
1711,"[874972, 1029743, 1082185, 1127831, 951590]"
1712,"[874972, 1009719, 966005, 1137775, 1085983]"
1713,"[874972, 1029743, 1082185, 1106523, 1127831]"
1714,"[874972, 1029743, 1082185, 1127831, 951590]"
1715,"[874972, 1029743, 1082185, 1106523, 1127831]"
1716,"[874972, 870547, 880895, 1110764, 5568729]"
1717,"[874972, 995242, 899682, 870547, 1046689]"
1718,"[874972, 1019247, 905817, 947201, 838797]"
1719,"[874972, 1085604, 13842214, 885290, 9297574]"
1720,"[874972, 8090532, 1069522, 1070820, 5577022]"
1721,"[874972, 1029743, 1082185, 1106523, 1127831]"
1722,"[874972, 911311, 1037332, 1058997, 909268]"
1723,"[874972, 832001, 880150, 922561, 1029743]"
1724,"[874972, 8090541, 995965, 1102959, 976864]"
1725,"[874972, 1029743, 1082185, 1127831, 951590]"
1726,"[874972, 6533936, 1062128, 948495, 10344971]"
1727,"[874972, 1029743, 1082185, 1127831, 951590]"
1728,"[874972, 891505, 1031864, 1029743, 1082185]"
1729,"[1054402, 821200, 972312, 1082185, 1029743]"
1730,"[874972, 1029743, 1082185, 1106523, 1127831]"
1731,"[874972, 1058997, 860975, 858999, 999639]"
1732,"[874972, 948254, 995242, 873627, 960791]"
1733,"[874972, 5566472, 894439, 13842088, 879755]"
1734,"[874972, 879755, 1122568, 1029743, 1082185]"
1735,"[874972, 1092588, 961269, 1075368, 833598]"
1736,"[874972, 1029743, 1127831, 1082185, 951590]"
1737,"[874972, 862682, 866211, 1013641, 962568]"
1738,"[874972, 1085604, 1015296, 981760, 1042942]"
1739,"[874972, 1076769, 5564931, 962229, 1053690]"
1740,"[874972, 1013531, 862349, 1075368, 902856]"
1741,"[874972, 1029743, 1082185, 1127831, 951590]"
1742,"[874972, 9419525, 993638, 864335, 929018]"
1743,"[874972, 1107553, 940947, 964520, 856772]"
1744,"[874972, 1029743, 1127831, 1082185, 951590]"
1745,"[874972, 9911484, 1089021, 1085333, 908408]"
1746,"[874972, 1029743, 1127831, 1082185, 951590]"
1747,"[826666, 1099089, 825343, 1029743, 1082185]"
1748,"[874972, 1076199, 888835, 947798, 911311]"
1749,"[874972, 8090550, 12731436, 1037332, 1131488]"
1750,"[874972, 6514160, 1131351, 909714, 945662]"
1751,"[874972, 1065593, 13190294, 1070820, 5569230]"
1752,"[874972, 921504, 5590695, 1108131, 1065593]"
1753,"[874972, 1077373, 941741, 1029743, 1082185]"
1754,"[874972, 6034857, 844179, 856252, 1129610]"
1755,"[874972, 914318, 9527323, 8090521, 890695]"
1756,"[874972, 1065593, 952972, 1029743, 1082185]"
1757,"[874972, 1029743, 1082185, 1127831, 951590]"
1758,"[874972, 1103752, 1135834, 1126899, 1074333]"
1759,"[874972, 8359154, 825541, 5590613, 1139782]"
1760,"[874972, 1070820, 906838, 1029743, 1082185]"
1761,"[1013928, 1028473, 1025611, 1133018, 978077]"
1762,"[12731432, 1070803, 5574377, 858999, 868764]"
1763,"[874972, 957736, 1037840, 1106523, 1084036]"
1764,"[874972, 819330, 822646, 1075368, 8090546]"
1765,"[874972, 944836, 889649, 829291, 1053690]"
1766,"[874972, 922561, 1023958, 1112825, 8090537]"
1767,"[874972, 1007082, 7024830, 873627, 982790]"
1768,"[874972, 10457044, 13007846, 1003616, 991874]"
1769,"[12810464, 1080853, 835278, 1109778, 910673]"
1770,"[874972, 13007355, 8203451, 960791, 824005]"
1771,"[874972, 1029743, 1082185, 1127831, 951590]"
1772,"[874972, 1029743, 1127831, 1082185, 951590]"
1773,"[874972, 12946027, 886395, 5569471, 1056509]"
1774,"[874972, 1006483, 1016276, 907647, 8090521]"
1775,"[874972, 934948, 997988, 1037332, 5574377]"
1776,"[874972, 840386, 8293447, 972931, 824005]"
1777,"[874972, 1106523, 5569230, 1082185, 1127831]"
1778,"[874972, 852856, 1029743, 1082185, 1106523]"
1779,"[874972, 910439, 909894, 862349, 856166]"
1780,"[874972, 1009368, 909714, 1106523, 5568197]"
1781,"[1071302, 888586, 10344585, 1028816, 1112766]"
1782,"[874972, 1029743, 1082185, 1127831, 951590]"
1783,"[874972, 8273833, 6039687, 5569471, 1058997]"
1784,"[874972, 934369, 855718, 1019247, 1126899]"
1785,"[9521679, 1051781, 1130777, 901666, 878996]"
1786,"[874972, 1082185, 1106523, 1127831, 951590]"
1787,"[874972, 1114597, 10457128, 1119051, 995242]"
1788,"[874972, 1007269, 848319, 1092303, 823775]"
1789,"[874972, 1133018, 1029743, 1082185, 1106523]"
1790,"[874972, 885795, 5569327, 819978, 997309]"
1791,"[948670, 1015280, 905072, 1039156, 995242]"
1792,"[874972, 6534074, 1069003, 1075368, 890695]"
1793,"[974156, 907099, 12782182, 969866, 1060408]"
1794,"[874972, 1029252, 1029624, 10344585, 1106523]"
1795,"[874972, 861445, 1005172, 1125943, 862349]"
1796,"[849202, 8090509, 824180, 906262, 1025581]"
1797,"[874972, 9338009, 971922, 1112825, 845715]"
1798,"[874972, 1070820, 1007269, 999090, 970605]"
1799,"[874972, 1029743, 1082185, 1127831, 951590]"
1800,"[981677, 962161, 906658, 9859182, 908531]"
1801,"[874972, 8181555, 1053754, 1116635, 1085604]"
1802,"[874972, 1003487, 885795, 885290, 1101653]"
1803,"[939860, 1138292, 5585510, 847982, 1022254]"
1804,"[981677, 986912, 825541, 937626, 916993]"
1805,"[874972, 1029743, 1082185, 1106523, 1127831]"
1806,"[874972, 1057377, 1126899, 839094, 990004]"
1807,"[874972, 1057260, 909894, 1058997, 972665]"
1808,"[874972, 949023, 9416729, 863802, 9926758]"
1809,"[874972, 6034857, 1002558, 8090509, 1039156]"
1810,"[874972, 999779, 891752, 1098284, 9420312]"
1811,"[874972, 1029743, 1082185, 1106523, 1127831]"
1812,"[836445, 9527350, 976864, 892573, 5591490]"
1813,"[874972, 1029743, 1082185, 1127831, 951590]"
1814,"[874972, 8090509, 824005, 865705, 912137]"
1815,"[874972, 825541, 1046689, 829291, 5582712]"
1816,"[1129049, 868548, 1085333, 13842088, 1070820]"
1817,"[874972, 868764, 5569327, 1116635, 993466]"
1818,"[874972, 1070820, 8019716, 869622, 1029743]"
1819,"[874972, 1029743, 1082185, 1127831, 951590]"
1820,"[874972, 1106523, 951590, 1082185, 1127831]"
1821,"[1075007, 1093603, 933060, 983584, 13007355]"
1822,"[1038663, 1039126, 978077, 895166, 9487927]"
1823,"[13213240, 6979518, 868888, 1070820, 1083043]"
1824,"[874972, 1129610, 868909, 962229, 862010]"
1825,"[874972, 1029743, 1082185, 1127831, 951590]"
1826,"[874972, 7166861, 887503, 995242, 5592931]"
1827,"[874972, 1082185, 1106523, 1127831, 951590]"
1828,"[874972, 1029743, 951590, 1082185, 1127831]"
1829,"[874972, 919535, 1037863, 978343, 8090519]"
1830,"[874972, 1029743, 1082185, 1127831, 951590]"
1831,"[825343, 1062002, 975155, 8090541, 909268]"
1832,"[874972, 885290, 1101010, 1058997, 996009]"
1833,"[874972, 6633224, 6633273, 1131115, 1123434]"
1834,"[874972, 981760, 1126899, 1082185, 1127831]"
1835,"[874972, 1125601, 1058997, 1044259, 1092303]"
1836,"[874972, 1011300, 7441102, 1058997, 965842]"
1837,"[874972, 1016276, 1003649, 13842088, 975633]"
1838,"[9524291, 8090536, 935993, 909894, 952317]"
1839,"[874972, 9526673, 887526, 1106523, 1025628]"
1840,"[874972, 1082185, 1106523, 1127831, 951590]"
1841,"[874972, 1082185, 980433, 986912, 872137]"
1842,"[874972, 1029743, 1127831, 1082185, 951590]"
1843,"[917384, 8090653, 935646, 940947, 849870]"
1844,"[874972, 5570882, 1029743, 1082185, 1106523]"
1845,"[874972, 983936, 1001277, 1126899, 998119]"
1846,"[874972, 1082185, 908531, 1029743, 1082185]"
1847,"[874972, 831063, 8090537, 929018, 862349]"
1848,"[874972, 5569471, 999599, 986912, 910473]"
1849,"[874972, 1030362, 900586, 1046584, 6534077]"
1850,"[956599, 819978, 1047226, 862349, 1002771]"
1851,"[874972, 1029743, 1044078, 1082185, 1127831]"
1852,"[874972, 981760, 5569230, 1029743, 1082185]"
1853,"[874972, 1102829, 959179, 819765, 1029743]"
1854,"[874972, 1068957, 1082172, 919423, 1062002]"
1855,"[874972, 1029743, 1082185, 1127831, 951590]"
1856,"[874972, 8090536, 858999, 883404, 1106523]"
1857,"[874972, 893501, 1029743, 1082185, 1106523]"
1858,"[874972, 12781828, 8069350, 1058997, 1062002]"
1859,"[874972, 1029743, 1082185, 1127831, 951590]"
1860,"[874972, 1029743, 1082185, 1127831, 951590]"
1861,"[874972, 1093603, 5568197, 1108131, 995242]"
1862,"[874972, 1112766, 13007355, 847207, 995242]"
1863,"[874972, 1029743, 1082185, 1127831, 951590]"
1864,"[874972, 1053690, 998119, 1057260, 832976]"
1865,"[874972, 907099, 1107839, 862349, 894968]"
1866,"[874972, 1029743, 1127831, 1082185, 951590]"
1867,"[12810464, 12810393, 844179, 1029743, 1082185]"
1868,"[836445, 835243, 1127758, 846823, 1106301]"
1869,"[852015, 856252, 935646, 860975, 1058997]"
1870,"[874972, 1029743, 1082185, 1127831, 951590]"
1871,"[874972, 942045, 826144, 1082185, 15831255]"
1872,"[874972, 6533362, 1053690, 1058997, 993466]"
1873,"[874972, 1011578, 926905, 962229, 908531]"
1874,"[874972, 1029743, 1082185, 1127831, 951590]"
1875,"[874972, 1029743, 1127831, 1082185, 951590]"
1876,"[874972, 1085604, 995242, 980823, 15926844]"
1877,"[874972, 960791, 1125278, 1029743, 1082185]"
1878,"[874972, 1029743, 1082185, 1127831, 951590]"
1879,"[874972, 1085778, 1002850, 922561, 5569471]"
1880,"[1065017, 1089766, 989157, 908531, 1133018]"
1881,"[874972, 6979089, 861419, 995242, 852360]"
1882,"[874972, 962229, 860975, 5569230, 1029743]"
1883,"[874972, 1138189, 916381, 8090521, 865705]"
1884,"[1075007, 1029743, 1082185, 1106523, 1127831]"
1885,"[874972, 1029743, 1082185, 1106523, 1127831]"
1886,"[874972, 883404, 1029743, 1082185, 1106523]"
1887,"[874972, 866211, 878996, 904422, 1029743]"
1888,"[874972, 1029743, 1082185, 1127831, 951590]"
1889,"[874972, 865456, 826249, 944836, 878637]"
1890,"[874972, 821083, 956902, 1058997, 1119051]"
1891,"[874972, 1022340, 1029743, 1082185, 1106523]"
1892,"[874972, 856252, 1059902, 885290, 991592]"
1893,"[874972, 1029743, 1082185, 1127831, 951590]"
1894,"[874972, 1127831, 981760, 1029743, 1082185]"
1895,"[10198378, 835618, 1133018, 819765, 976864]"
1896,"[825343, 1020404, 822524, 12263788, 939527]"
1897,"[874972, 1029743, 1082185, 1127831, 951590]"
1898,"[874972, 1104414, 6633224, 1057260, 1122547]"
1899,"[874972, 8359154, 1095374, 833598, 1122358]"
1900,"[874972, 916758, 865026, 1037332, 1116376]"
1901,"[836445, 851468, 921836, 819927, 907128]"
1902,"[874972, 1029743, 1082185, 1127831, 951590]"
1903,"[874972, 1031831, 1101567, 917033, 5569327]"
1904,"[874972, 998556, 1029743, 1082185, 1106523]"
1905,"[874972, 1082185, 1106523, 1127831, 951590]"
1906,"[12810391, 13007846, 1107553, 1051468, 925694]"
1907,"[970747, 1037840, 8090509, 1057260, 1125601]"
1908,"[874972, 1106523, 1127831, 1082185, 951590]"
1909,"[874972, 6553737, 1029743, 1082185, 1106523]"
1910,"[874972, 1029743, 1082185, 1127831, 951590]"
1911,"[874972, 1029743, 997907, 819927, 1115098]"
1912,"[938138, 883186, 902094, 934369, 5585510]"
1913,"[874972, 1029743, 1082185, 1127831, 951590]"
1914,"[948670, 894439, 892573, 1029743, 1082185]"
1915,"[874972, 1029743, 1082185, 1127831, 951590]"
1916,"[874972, 983936, 999581, 6979427, 13115501]"
1917,"[874972, 8203451, 1056509, 12263788, 824037]"
1918,"[874972, 1058997, 1029743, 1082185, 1106523]"
1919,"[904129, 860975, 1048462, 1065593, 1026118]"
1920,"[874972, 990688, 998444, 899682, 862349]"
1921,"[874972, 1082185, 1106523, 1127831, 951590]"
1922,"[874972, 1045586, 862349, 1117219, 946788]"
1923,"[874972, 1119051, 1053690, 880427, 835595]"
1924,"[874972, 1019247, 9396705, 965772, 983584]"
1925,"[874972, 1042942, 1029743, 1082185, 1106523]"
1926,"[874972, 961269, 901062, 1037631, 884333]"
1927,"[9835223, 1089766, 1053690, 890695, 1134379]"
1928,"[874972, 1104205, 896369, 1085604, 862349]"
1929,"[874972, 8090537, 891752, 1101010, 1128016]"
1930,"[874972, 5569471, 1023196, 5585510, 971922]"
1931,"[12262830, 12524323, 1096317, 1129576, 1067749]"
1932,"[874972, 1111722, 853172, 852856, 1029743]"
1933,"[874972, 951590, 995242, 1082185, 1127831]"
1934,"[874972, 1029743, 1082185, 1127831, 951590]"
1935,"[874972, 912704, 1126899, 986912, 1007269]"
1936,"[874972, 8090541, 940947, 962229, 9677202]"
1937,"[874972, 1094924, 1049906, 1093603, 962229]"
1938,"[874972, 1082185, 1106523, 1127831, 951590]"
1939,"[874972, 879755, 5568729, 926905, 896085]"
1940,"[874972, 824073, 848970, 971983, 1026118]"
1941,"[874972, 8090509, 910473, 1124029, 1133018]"
1942,"[1021324, 6534074, 910473, 1110572, 882604]"
1943,"[874972, 1011300, 8090537, 898601, 907128]"
1944,"[879734, 9677886, 1068957, 10344585, 1070820]"
1945,"[874972, 1029743, 1082185, 1106523, 1127831]"
1946,"[874972, 865511, 1029624, 10344585, 940731]"
1947,"[1134678, 9396705, 880427, 1126899, 919423]"
1948,"[874972, 1119051, 848471, 916993, 1062002]"
1949,"[874972, 1043590, 969866, 1133018, 9527159]"
1950,"[874972, 1133018, 826695, 1044078, 866528]"
1951,"[874972, 1029743, 1082185, 1106523, 1127831]"
1952,"[1000753, 917033, 1013528, 1126895, 1029743]"
1953,"[874972, 832678, 15926886, 986912, 1119051]"
1954,"[1129049, 1037840, 1112754, 1028816, 1026118]"
1955,"[874972, 1026094, 999714, 1055504, 1082185]"
1956,"[970866, 865528, 834117, 1023226, 1044078]"
1957,"[874972, 845975, 820321, 9245108, 8177622]"
1958,"[874972, 1029743, 1082185, 1106523, 1127831]"
1959,"[874972, 1029743, 1082185, 1106523, 1127831]"
1960,"[874972, 13842214, 1040346, 873627, 862349]"
1961,"[874972, 1037840, 1049735, 1065593, 1029743]"
1962,"[874972, 1046584, 13008334, 1076580, 833724]"
1963,"[874972, 902856, 1026209, 5569471, 10344971]"
1964,"[874972, 1012913, 984715, 1002771, 999965]"
1965,"[874972, 1053690, 9859182, 9884484, 1003188]"
1966,"[956599, 878442, 924014, 944317, 1109014]"
1967,"[874972, 898847, 1122358, 1106301, 916993]"
1968,"[874972, 7409971, 1118033, 989157, 995242]"
1969,"[874972, 8090536, 995242, 858999, 1065593]"
1970,"[874972, 1053690, 1029743, 1082185, 1106523]"
1971,"[874972, 1034955, 945805, 12757140, 916381]"
1972,"[874972, 951590, 995242, 1082185, 1127831]"
1973,"[874972, 1127831, 951590, 1029743, 1082185]"
1974,"[874972, 1106523, 951590, 1082185, 1127831]"
1975,"[874972, 1026209, 1101175, 5574377, 1092588]"
1976,"[874972, 1065593, 851819, 1110572, 1019637]"
1977,"[874972, 1029743, 1082185, 1127831, 951590]"
1978,"[1000753, 879506, 15452812, 867469, 1059236]"
1979,"[874972, 1082185, 1029743, 1082185, 1106523]"
1980,"[874972, 1082185, 1106523, 1127831, 951590]"
1981,"[12810389, 921836, 1133018, 1037332, 6463717]"
1982,"[874972, 1029743, 1082185, 1106523, 1127831]"
1983,"[1071302, 862010, 827570, 5569230, 1038462]"
1984,"[874972, 1029743, 1082185, 1127831, 951590]"
